time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)	I(R4)
9.757143714285713e-003	-3.405693e-001	-1.164366e+000	-1.202935e+000	1.000000e-004	1.000000e-004
9.771429142857143e-003	-1.976379e-001	2.648357e-001	3.691979e-001	1.000000e-004	1.000000e-004
9.785714571428570e-003	-5.474711e-002	1.692005e+000	1.939258e+000	1.000000e-004	1.000000e-004
9.800000000000000e-003	8.810306e-002	3.117142e+000	3.507245e+000	1.000000e-004	1.000000e-004
9.800000999999999e-003	8.810282e-002	3.117141e+000	2.903244e+000	-1.000000e-004	-1.000000e-004
9.814286714285714e-003	-5.475825e-002	1.685183e+000	1.328425e+000	-1.000000e-004	-1.000000e-004
9.828572428571427e-003	-1.975788e-001	2.552499e-001	-2.443286e-001	-1.000000e-004	-1.000000e-004
9.842858142857142e-003	-3.403588e-001	-1.172658e+000	-1.815017e+000	-1.000000e-004	-1.000000e-004
9.857143857142857e-003	-4.830983e-001	-2.598541e+000	-3.383639e+000	-1.000000e-004	-1.000000e-004
9.871429571428572e-003	-6.257973e-001	-4.022400e+000	-4.950197e+000	-1.000000e-004	-1.000000e-004
9.885715285714285e-003	-7.684557e-001	-5.444233e+000	-6.514689e+000	-1.000000e-004	-1.000000e-004
9.900001000000000e-003	-9.110737e-001	-6.864042e+000	-8.077116e+000	-1.000000e-004	-1.000000e-004
9.900002000000000e-003	-9.110737e-001	-6.864040e+000	-7.473114e+000	1.000000e-004	1.000000e-004
9.914287428571429e-003	-7.679802e-001	-5.426763e+000	-5.892743e+000	1.000000e-004	1.000000e-004
9.928572857142857e-003	-6.249273e-001	-3.991517e+000	-4.314445e+000	1.000000e-004	1.000000e-004
9.942858285714286e-003	-4.819151e-001	-2.558304e+000	-2.738219e+000	1.000000e-004	1.000000e-004
9.957143714285714e-003	-3.389435e-001	-1.127123e+000	-1.164067e+000	1.000000e-004	1.000000e-004
9.971429142857143e-003	-1.960126e-001	3.020252e-001	4.080125e-001	1.000000e-004	1.000000e-004
9.985714571428571e-003	-5.312227e-002	1.729141e+000	1.978019e+000	1.000000e-004	1.000000e-004
1.000000000000000e-002	8.972740e-002	3.154225e+000	3.545953e+000	1.000000e-004	1.000000e-004
1.000000100000000e-002	8.972740e-002	3.154224e+000	2.941951e+000	-1.000000e-004	-1.000000e-004
1.001428671428571e-002	-5.313442e-002	1.722213e+000	1.367079e+000	-1.000000e-004	-1.000000e-004
1.002857242857143e-002	-1.959556e-001	2.922274e-001	-2.057279e-001	-1.000000e-004	-1.000000e-004
1.004285814285714e-002	-3.387362e-001	-1.135733e+000	-1.776469e+000	-1.000000e-004	-1.000000e-004
1.005714385714286e-002	-4.814761e-001	-2.561669e+000	-3.345145e+000	-1.000000e-004	-1.000000e-004
1.007142957142857e-002	-6.241753e-001	-3.985580e+000	-4.911756e+000	-1.000000e-004	-1.000000e-004
1.008571528571428e-002	-7.668340e-001	-5.407466e+000	-6.476301e+000	-1.000000e-004	-1.000000e-004
1.010000100000000e-002	-9.094520e-001	-6.827328e+000	-8.038780e+000	-1.000000e-004	-1.000000e-004
1.010000200000000e-002	-9.094524e-001	-6.827326e+000	-7.434779e+000	1.000000e-004	1.000000e-004
1.011428742857143e-002	-7.663595e-001	-5.390101e+000	-5.854460e+000	1.000000e-004	1.000000e-004
1.012857285714286e-002	-6.233072e-001	-3.954908e+000	-4.276215e+000	1.000000e-004	1.000000e-004
1.014285828571429e-002	-4.802955e-001	-2.521747e+000	-2.700042e+000	1.000000e-004	1.000000e-004
1.015714371428571e-002	-3.373244e-001	-1.090618e+000	-1.125943e+000	1.000000e-004	1.000000e-004
1.017142914285714e-002	-1.943939e-001	3.384781e-001	4.460843e-001	1.000000e-004	1.000000e-004
1.018571457142857e-002	-5.150400e-002	1.765542e+000	2.016038e+000	1.000000e-004	1.000000e-004
1.020000000000000e-002	9.134531e-002	3.190574e+000	3.583919e+000	1.000000e-004	1.000000e-004
1.020000100000000e-002	9.134507e-002	3.190573e+000	2.979918e+000	-1.000000e-004	-1.000000e-004
1.021428671428571e-002	-5.151697e-002	1.758510e+000	1.404994e+000	-1.000000e-004	-1.000000e-004
1.022857242857143e-002	-1.943385e-001	3.284727e-001	-1.678655e-001	-1.000000e-004	-1.000000e-004
1.024285814285714e-002	-3.371194e-001	-1.099540e+000	-1.738659e+000	-1.000000e-004	-1.000000e-004
1.025714385714286e-002	-4.798599e-001	-2.525527e+000	-3.307387e+000	-1.000000e-004	-1.000000e-004
1.027142957142857e-002	-6.225597e-001	-3.949490e+000	-4.874050e+000	-1.000000e-004	-1.000000e-004
1.028571528571429e-002	-7.652191e-001	-5.371428e+000	-6.438647e+000	-1.000000e-004	-1.000000e-004
1.030000100000000e-002	-9.078379e-001	-6.791340e+000	-8.001179e+000	-1.000000e-004	-1.000000e-004
1.030000200000000e-002	-9.078379e-001	-6.791339e+000	-7.397177e+000	1.000000e-004	1.000000e-004
1.031428742857143e-002	-7.647454e-001	-5.354165e+000	-5.816910e+000	1.000000e-004	1.000000e-004
1.032857285714286e-002	-6.216935e-001	-3.919023e+000	-4.238717e+000	1.000000e-004	1.000000e-004
1.034285828571429e-002	-4.786823e-001	-2.485913e+000	-2.662596e+000	1.000000e-004	1.000000e-004
1.035714371428571e-002	-3.357116e-001	-1.054836e+000	-1.088548e+000	1.000000e-004	1.000000e-004
1.037142914285714e-002	-1.927816e-001	3.742093e-001	4.834277e-001	1.000000e-004	1.000000e-004
1.038571457142857e-002	-4.989208e-002	1.801222e+000	2.053330e+000	1.000000e-004	1.000000e-004
1.040000000000000e-002	9.295678e-002	3.226203e+000	3.621160e+000	1.000000e-004	1.000000e-004
1.040000100000000e-002	9.295654e-002	3.226202e+000	3.017159e+000	-1.000000e-004	-1.000000e-004
1.041428671428571e-002	-4.990595e-002	1.794089e+000	1.442183e+000	-1.000000e-004	-1.000000e-004
1.042857242857143e-002	-1.927279e-001	3.640004e-001	-1.307277e-001	-1.000000e-004	-1.000000e-004
1.044285814285714e-002	-3.355094e-001	-1.064063e+000	-1.701572e+000	-1.000000e-004	-1.000000e-004
1.045714385714286e-002	-4.782503e-001	-2.490101e+000	-3.270351e+000	-1.000000e-004	-1.000000e-004
1.047142957142857e-002	-6.209507e-001	-3.914114e+000	-4.837065e+000	-1.000000e-004	-1.000000e-004
1.048571528571429e-002	-7.636106e-001	-5.336103e+000	-6.401713e+000	-1.000000e-004	-1.000000e-004
1.050000100000000e-002	-9.062300e-001	-6.756066e+000	-7.964295e+000	-1.000000e-004	-1.000000e-004
1.050000200000000e-002	-9.062300e-001	-6.756064e+000	-7.360294e+000	1.000000e-004	1.000000e-004
1.051421528571445e-002	-7.638604e-001	-5.326193e+000	-5.788054e+000	1.000000e-004	1.000000e-004
1.052842857142890e-002	-6.215310e-001	-3.898334e+000	-4.217865e+000	1.000000e-004	1.000000e-004
1.054264185714335e-002	-4.792419e-001	-2.472486e+000	-2.649728e+000	1.000000e-004	1.000000e-004
1.055685514285780e-002	-3.369930e-001	-1.048650e+000	-1.083643e+000	1.000000e-004	1.000000e-004
1.057106842857225e-002	-1.947842e-001	3.731751e-001	4.803908e-001	1.000000e-004	1.000000e-004
1.058528171428669e-002	-5.261572e-002	1.792989e+000	2.042373e+000	1.000000e-004	1.000000e-004
1.059949500000114e-002	8.951259e-002	3.210791e+000	3.602303e+000	1.000000e-004	1.000000e-004
1.059950300000112e-002	8.959246e-002	3.211588e+000	3.603180e+000	1.000000e-004	1.000000e-004
1.060000000000000e-002	9.456158e-002	3.261127e+000	3.657689e+000	1.000000e-004	1.000000e-004
1.060000100000000e-002	9.456158e-002	3.261126e+000	3.053687e+000	-1.000000e-004	-1.000000e-004
1.061428671428571e-002	-4.830156e-002	1.828962e+000	1.478661e+000	-1.000000e-004	-1.000000e-004
1.062857242857143e-002	-1.911241e-001	3.988242e-001	-9.429946e-002	-1.000000e-004	-1.000000e-004
1.064285814285714e-002	-3.339060e-001	-1.029289e+000	-1.665194e+000	-1.000000e-004	-1.000000e-004
1.065714385714286e-002	-4.766474e-001	-2.455377e+000	-3.234024e+000	-1.000000e-004	-1.000000e-004
1.067142957142857e-002	-6.193481e-001	-3.879439e+000	-4.800787e+000	-1.000000e-004	-1.000000e-004
1.068571528571428e-002	-7.620083e-001	-5.301477e+000	-6.365485e+000	-1.000000e-004	-1.000000e-004
1.070000100000000e-002	-9.046278e-001	-6.721489e+000	-7.928118e+000	-1.000000e-004	-1.000000e-004
1.070000200000000e-002	-9.046278e-001	-6.721488e+000	-7.324116e+000	1.000000e-004	1.000000e-004
1.071428742857143e-002	-7.615364e-001	-5.284414e+000	-5.743950e+000	1.000000e-004	1.000000e-004
1.072857285714286e-002	-6.184856e-001	-3.849371e+000	-4.165857e+000	1.000000e-004	1.000000e-004
1.074285828571429e-002	-4.754753e-001	-2.416361e+000	-2.589836e+000	1.000000e-004	1.000000e-004
1.075714371428571e-002	-3.325056e-001	-9.853832e-001	-1.015889e+000	1.000000e-004	1.000000e-004
1.077142914285714e-002	-1.895764e-001	4.435630e-001	5.559867e-001	1.000000e-004	1.000000e-004
1.078571457142857e-002	-4.668786e-002	1.870477e+000	2.125789e+000	1.000000e-004	1.000000e-004
1.080000000000000e-002	9.616017e-002	3.295359e+000	3.693519e+000	1.000000e-004	1.000000e-004
1.080000100000000e-002	9.616017e-002	3.295358e+000	3.089518e+000	-1.000000e-004	-1.000000e-004
1.081428671428571e-002	-4.670330e-002	1.863146e+000	1.514442e+000	-1.000000e-004	-1.000000e-004
1.082857242857143e-002	-1.895262e-001	4.329589e-001	-5.856744e-002	-1.000000e-004	-1.000000e-004
1.084285814285714e-002	-3.323086e-001	-9.952029e-001	-1.629512e+000	-1.000000e-004	-1.000000e-004
1.085714385714286e-002	-4.750505e-001	-2.421339e+000	-3.198390e+000	-1.000000e-004	-1.000000e-004
1.087142957142857e-002	-6.177518e-001	-3.845451e+000	-4.765202e+000	-1.000000e-004	-1.000000e-004
1.088571528571428e-002	-7.604126e-001	-5.267537e+000	-6.329949e+000	-1.000000e-004	-1.000000e-004
1.090000100000000e-002	-9.030328e-001	-6.687598e+000	-7.892631e+000	-1.000000e-004	-1.000000e-004
1.090000200000000e-002	-9.030328e-001	-6.687596e+000	-7.288629e+000	1.000000e-004	1.000000e-004
1.091428742857143e-002	-7.599416e-001	-5.250570e+000	-5.708512e+000	1.000000e-004	1.000000e-004
1.092857285714286e-002	-6.168911e-001	-3.815577e+000	-4.130468e+000	1.000000e-004	1.000000e-004
1.094285828571429e-002	-4.738812e-001	-2.382615e+000	-2.554496e+000	1.000000e-004	1.000000e-004
1.095714371428571e-002	-3.309119e-001	-9.516846e-001	-9.805965e-001	1.000000e-004	1.000000e-004
1.097142914285714e-002	-1.879832e-001	4.772135e-001	5.912302e-001	1.000000e-004	1.000000e-004
1.098571457142857e-002	-4.509511e-002	1.904080e+000	2.160984e+000	1.000000e-004	1.000000e-004
1.100000000000000e-002	9.775233e-002	3.328914e+000	3.728666e+000	1.000000e-004	1.000000e-004
1.100000100000000e-002	9.775233e-002	3.328912e+000	3.124665e+000	-1.000000e-004	-1.000000e-004
1.101428671428571e-002	-4.511178e-002	1.896652e+000	1.549541e+000	-1.000000e-004	-1.000000e-004
1.102857242857143e-002	-1.879353e-001	4.664175e-001	-2.351763e-002	-1.000000e-004	-1.000000e-004
1.104285814285714e-002	-3.307182e-001	-9.617920e-001	-1.594510e+000	-1.000000e-004	-1.000000e-004
1.105714385714286e-002	-4.734604e-001	-2.387976e+000	-3.163436e+000	-1.000000e-004	-1.000000e-004
1.107142957142857e-002	-6.161621e-001	-3.812135e+000	-4.730297e+000	-1.000000e-004	-1.000000e-004
1.108571528571429e-002	-7.588231e-001	-5.234269e+000	-6.295092e+000	-1.000000e-004	-1.000000e-004
1.110000100000000e-002	-9.014435e-001	-6.654377e+000	-7.857821e+000	-1.000000e-004	-1.000000e-004
1.110000200000000e-002	-9.014435e-001	-6.654376e+000	-7.253819e+000	1.000000e-004	1.000000e-004
1.111428742857143e-002	-7.583530e-001	-5.217397e+000	-5.673750e+000	1.000000e-004	1.000000e-004
1.112857285714286e-002	-6.153030e-001	-3.782451e+000	-4.095754e+000	1.000000e-004	1.000000e-004
1.114285828571429e-002	-4.722936e-001	-2.349536e+000	-2.519830e+000	1.000000e-004	1.000000e-004
1.115714371428571e-002	-3.293248e-001	-9.186535e-001	-9.459782e-001	1.000000e-004	1.000000e-004
1.117142914285714e-002	-1.863966e-001	5.101974e-001	6.258009e-001	1.000000e-004	1.000000e-004
1.118571457142857e-002	-4.350885e-002	1.937016e+000	2.195508e+000	1.000000e-004	1.000000e-004
1.120000000000000e-002	9.933829e-002	3.361803e+000	3.763142e+000	1.000000e-004	1.000000e-004
1.120000100000000e-002	9.933782e-002	3.361802e+000	3.159140e+000	-1.000000e-004	-1.000000e-004
1.121428671428571e-002	-4.352659e-002	1.929495e+000	1.583969e+000	-1.000000e-004	-1.000000e-004
1.122857242857143e-002	-1.863504e-001	4.992136e-001	1.086335e-002	-1.000000e-004	-1.000000e-004
1.124285814285714e-002	-3.291337e-001	-9.290427e-001	-1.560176e+000	-1.000000e-004	-1.000000e-004
1.125714385714286e-002	-4.718763e-001	-2.355274e+000	-3.129150e+000	-1.000000e-004	-1.000000e-004
1.127142957142857e-002	-6.145784e-001	-3.779479e+000	-4.696058e+000	-1.000000e-004	-1.000000e-004
1.128571528571428e-002	-7.572399e-001	-5.201660e+000	-6.260900e+000	-1.000000e-004	-1.000000e-004
1.130000100000000e-002	-8.998609e-001	-6.621815e+000	-7.823676e+000	-1.000000e-004	-1.000000e-004
1.130000200000000e-002	-8.998609e-001	-6.621813e+000	-7.219674e+000	1.000000e-004	1.000000e-004
1.131428742857143e-002	-7.567708e-001	-5.184881e+000	-5.639652e+000	1.000000e-004	1.000000e-004
1.132857285714286e-002	-6.137213e-001	-3.749981e+000	-4.061702e+000	1.000000e-004	1.000000e-004
1.134285828571429e-002	-4.707123e-001	-2.317113e+000	-2.485825e+000	1.000000e-004	1.000000e-004
1.135714371428571e-002	-3.277440e-001	-8.862764e-001	-9.120202e-001	1.000000e-004	1.000000e-004
1.137142914285714e-002	-1.848162e-001	5.425283e-001	6.597122e-001	1.000000e-004	1.000000e-004
1.138571457142857e-002	-4.192903e-002	1.969301e+000	2.229372e+000	1.000000e-004	1.000000e-004
1.140000000000000e-002	1.009176e-001	3.394042e+000	3.796960e+000	1.000000e-004	1.000000e-004
1.140000100000000e-002	1.009173e-001	3.394041e+000	3.192958e+000	-1.000000e-004	-1.000000e-004
1.141428671428571e-002	-4.194740e-002	1.961688e+000	1.617740e+000	-1.000000e-004	-1.000000e-004
1.142857242857143e-002	-1.847716e-001	5.313603e-001	4.458851e-002	-1.000000e-004	-1.000000e-004
1.144285814285714e-002	-3.275553e-001	-8.969419e-001	-1.526497e+000	-1.000000e-004	-1.000000e-004
1.145714385714286e-002	-4.702985e-001	-2.323219e+000	-3.095517e+000	-1.000000e-004	-1.000000e-004
1.147142957142857e-002	-6.130012e-001	-3.747470e+000	-4.662471e+000	-1.000000e-004	-1.000000e-004
1.148571528571428e-002	-7.556633e-001	-5.169696e+000	-6.227360e+000	-1.000000e-004	-1.000000e-004
1.150000100000000e-002	-8.982849e-001	-6.589897e+000	-7.790182e+000	-1.000000e-004	-1.000000e-004
1.150000200000000e-002	-8.982849e-001	-6.589895e+000	-7.186180e+000	1.000000e-004	1.000000e-004
1.151428742857143e-002	-7.551952e-001	-5.153009e+000	-5.606204e+000	1.000000e-004	1.000000e-004
1.152857285714286e-002	-6.121461e-001	-3.718154e+000	-4.028300e+000	1.000000e-004	1.000000e-004
1.154285828571429e-002	-4.691375e-001	-2.285331e+000	-2.452469e+000	1.000000e-004	1.000000e-004
1.155714371428571e-002	-3.261695e-001	-8.545404e-001	-8.787097e-001	1.000000e-004	1.000000e-004
1.157142914285714e-002	-1.832421e-001	5.742190e-001	6.929770e-001	1.000000e-004	1.000000e-004
1.158571457142857e-002	-4.035533e-002	2.000947e+000	2.262591e+000	1.000000e-004	1.000000e-004
1.160000000000000e-002	1.024909e-001	3.425642e+000	3.830133e+000	1.000000e-004	1.000000e-004
1.160000100000000e-002	1.024904e-001	3.425641e+000	3.226132e+000	-1.000000e-004	-1.000000e-004
1.161524384000179e-002	-4.994452e-002	1.897363e+000	1.545419e+000	-1.000000e-004	-1.000000e-004
1.163024384000179e-002	-1.999071e-001	3.956437e-001	-1.062634e-001	-1.000000e-004	-1.000000e-004
1.164524384000179e-002	-3.498247e-001	-1.103825e+000	-1.755650e+000	-1.000000e-004	-1.000000e-004
1.170000100000000e-002	-8.967147e-001	-6.558611e+000	-7.757326e+000	-1.000000e-004	-1.000000e-004
1.170000200000000e-002	-8.967147e-001	-6.558610e+000	-7.153324e+000	1.000000e-004	1.000000e-004
1.171428742857143e-002	-7.536254e-001	-5.121768e+000	-5.573393e+000	1.000000e-004	1.000000e-004
1.172857285714286e-002	-6.105767e-001	-3.686958e+000	-3.995534e+000	1.000000e-004	1.000000e-004
1.174285828571429e-002	-4.675686e-001	-2.254179e+000	-2.419748e+000	1.000000e-004	1.000000e-004
1.175714371428571e-002	-3.246011e-001	-8.234328e-001	-8.460339e-001	1.000000e-004	1.000000e-004
1.177142914285714e-002	-1.816743e-001	6.052822e-001	7.256079e-001	1.000000e-004	1.000000e-004
1.178571457142857e-002	-3.878806e-002	2.031965e+000	2.295177e+000	1.000000e-004	1.000000e-004
1.180000000000000e-002	1.040576e-001	3.456617e+000	3.862675e+000	1.000000e-004	1.000000e-004
1.180000100000000e-002	1.040576e-001	3.456616e+000	3.258673e+000	-1.000000e-004	-1.000000e-004
1.181428671428571e-002	-3.880817e-002	2.024173e+000	1.683365e+000	-1.000000e-004	-1.000000e-004
1.182857242857143e-002	-1.816334e-001	5.937565e-001	1.101233e-001	-1.000000e-004	-1.000000e-004
1.184285814285714e-002	-3.244180e-001	-8.346348e-001	-1.461053e+000	-1.000000e-004	-1.000000e-004
1.185714385714286e-002	-4.671621e-001	-2.261001e+000	-3.030162e+000	-1.000000e-004	-1.000000e-004
1.187142957142857e-002	-6.098656e-001	-3.685341e+000	-4.597206e+000	-1.000000e-004	-1.000000e-004
1.188571528571429e-002	-7.525287e-001	-5.107655e+000	-6.162184e+000	-1.000000e-004	-1.000000e-004
1.190000100000000e-002	-8.951511e-001	-6.527944e+000	-7.725096e+000	-1.000000e-004	-1.000000e-004
1.190000200000000e-002	-8.951511e-001	-6.527943e+000	-7.121094e+000	1.000000e-004	1.000000e-004
1.191428742857143e-002	-7.520622e-001	-5.091145e+000	-5.541207e+000	1.000000e-004	1.000000e-004
1.192857285714286e-002	-6.090139e-001	-3.656379e+000	-3.963393e+000	1.000000e-004	1.000000e-004
1.194285828571429e-002	-4.660063e-001	-2.223644e+000	-2.387650e+000	1.000000e-004	1.000000e-004
1.195714371428571e-002	-3.230392e-001	-7.929411e-001	-8.139803e-001	1.000000e-004	1.000000e-004
1.197142914285714e-002	-1.801128e-001	6.357303e-001	7.576175e-001	1.000000e-004	1.000000e-004
1.198571457142857e-002	-3.722696e-002	2.062370e+000	2.327143e+000	1.000000e-004	1.000000e-004
1.200000000000000e-002	1.056182e-001	3.486978e+000	3.894596e+000	1.000000e-004	1.000000e-004
1.200000100000000e-002	1.056180e-001	3.486977e+000	3.290595e+000	-1.000000e-004	-1.000000e-004
1.201428671428571e-002	-3.724805e-002	2.054491e+000	1.715243e+000	-1.000000e-004	-1.000000e-004
1.202857242857143e-002	-1.800736e-001	6.240312e-001	1.419575e-001	-1.000000e-004	-1.000000e-004
1.204285814285714e-002	-3.228586e-001	-8.044033e-001	-1.429262e+000	-1.000000e-004	-1.000000e-004
1.205714385714286e-002	-4.656032e-001	-2.230812e+000	-2.998415e+000	-1.000000e-004	-1.000000e-004
1.207142957142857e-002	-6.083072e-001	-3.655196e+000	-4.565503e+000	-1.000000e-004	-1.000000e-004
1.208571528571428e-002	-7.509708e-001	-5.077553e+000	-6.130524e+000	-1.000000e-004	-1.000000e-004
1.210000100000000e-002	-8.935938e-001	-6.497886e+000	-7.693479e+000	-1.000000e-004	-1.000000e-004
1.210000200000000e-002	-8.935938e-001	-6.497884e+000	-7.089478e+000	1.000000e-004	1.000000e-004
1.211428742857143e-002	-7.505051e-001	-5.061129e+000	-5.509634e+000	1.000000e-004	1.000000e-004
1.212857285714286e-002	-6.074572e-001	-3.626405e+000	-3.931863e+000	1.000000e-004	1.000000e-004
1.214285828571429e-002	-4.644499e-001	-2.193714e+000	-2.356164e+000	1.000000e-004	1.000000e-004
1.215714371428571e-002	-3.214833e-001	-7.630532e-001	-7.825368e-001	1.000000e-004	1.000000e-004
1.217142914285714e-002	-1.785573e-001	6.655755e-001	7.890180e-001	1.000000e-004	1.000000e-004
1.218571457142857e-002	-3.567209e-002	2.092173e+000	2.358501e+000	1.000000e-004	1.000000e-004
1.220000000000000e-002	1.071725e-001	3.516738e+000	3.925911e+000	1.000000e-004	1.000000e-004
1.220000100000000e-002	1.071725e-001	3.516737e+000	3.321909e+000	-1.000000e-004	-1.000000e-004
1.221428671428571e-002	-3.569414e-002	2.084209e+000	1.746515e+000	-1.000000e-004	-1.000000e-004
1.222857242857143e-002	-1.785202e-001	6.537063e-001	1.731862e-001	-1.000000e-004	-1.000000e-004
1.224285814285714e-002	-3.213057e-001	-7.747705e-001	-1.398076e+000	-1.000000e-004	-1.000000e-004
1.225714385714286e-002	-4.640507e-001	-2.201222e+000	-2.967272e+000	-1.000000e-004	-1.000000e-004
1.227142957142857e-002	-6.067551e-001	-3.625647e+000	-4.534403e+000	-1.000000e-004	-1.000000e-004
1.228571528571429e-002	-7.494189e-001	-5.048047e+000	-6.099466e+000	-1.000000e-004	-1.000000e-004
1.230000100000000e-002	-8.920422e-001	-6.468422e+000	-7.662464e+000	-1.000000e-004	-1.000000e-004
1.230000200000000e-002	-8.920422e-001	-6.468420e+000	-7.058462e+000	1.000000e-004	1.000000e-004
1.231428742857143e-002	-7.489542e-001	-5.031707e+000	-5.478661e+000	1.000000e-004	1.000000e-004
1.232857285714286e-002	-6.059069e-001	-3.597026e+000	-3.900932e+000	1.000000e-004	1.000000e-004
